PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(24, 238)",2,"(0, 1)","[(24, 238), (91, 229)]"
"(91, 229)",2,"(0, 7)","[(24, 238), (16, 17)]"
"(243, 195)",2,"(1, 2)","[(91, 229), (243, 195)]"
"(208, 194)",2,"(2, 3)","[(243, 195), (208, 194)]"
"(191, 183)",2,"(2, 7)","[(243, 195), (16, 17)]"
"(177, 185)",2,"(4, 7)","[(191, 183), (16, 17)]"
"(106, 180)",2,"(6, 7)","[(106, 180), (16, 17)]"
"(16, 17)",3,"(0, 1, 2)","[(24, 238), (91, 229), (243, 195)]"
,3,"(0, 1, 3)","[(24, 238), (91, 229), (208, 194)]"
,3,"(0, 1, 6)","[(24, 238), (91, 229), (106, 180)]"
,3,"(0, 1, 7)","[(24, 238), (91, 229), (16, 17)]"
,3,"(0, 6, 7)","[(24, 238), (106, 180), (16, 17)]"
,3,"(1, 2, 3)","[(91, 229), (243, 195), (208, 194)]"
,3,"(2, 3, 4)","[(243, 195), (208, 194), (191, 183)]"
,3,"(2, 3, 7)","[(243, 195), (208, 194), (16, 17)]"
,3,"(2, 4, 7)","[(243, 195), (191, 183), (16, 17)]"
,3,"(4, 5, 7)","[(191, 183), (177, 185), (16, 17)]"
,3,"(4, 6, 7)","[(191, 183), (106, 180), (16, 17)]"
,3,"(5, 6, 7)","[(177, 185), (106, 180), (16, 17)]"
,4,"(0, 1, 2, 3)","[(24, 238), (91, 229), (243, 195), (208, 194)]"
,4,"(0, 1, 3, 6)","[(24, 238), (91, 229), (208, 194), (106, 180)]"
,4,"(0, 1, 5, 6)","[(24, 238), (91, 229), (177, 185), (106, 180)]"
,4,"(0, 1, 6, 7)","[(24, 238), (91, 229), (106, 180), (16, 17)]"
,4,"(0, 5, 6, 7)","[(24, 238), (177, 185), (106, 180), (16, 17)]"
