PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(141, 27)",2,"(0, 1)","[(141, 27), (2, 6)]"
"(2, 6)",2,"(0, 7)","[(141, 27), (254, 72)]"
"(69, 250)",2,"(1, 2)","[(2, 6), (69, 250)]"
"(119, 217)",2,"(2, 3)","[(69, 250), (119, 217)]"
"(129, 167)",2,"(3, 7)","[(119, 217), (254, 72)]"
"(132, 182)",2,"(6, 7)","[(187, 76), (254, 72)]"
"(187, 76)",3,"(0, 1, 2)","[(141, 27), (2, 6), (69, 250)]"
"(254, 72)",3,"(0, 1, 6)","[(141, 27), (2, 6), (187, 76)]"
,3,"(0, 1, 7)","[(141, 27), (2, 6), (254, 72)]"
,3,"(0, 6, 7)","[(141, 27), (187, 76), (254, 72)]"
,3,"(1, 2, 3)","[(2, 6), (69, 250), (119, 217)]"
,3,"(2, 3, 5)","[(69, 250), (119, 217), (132, 182)]"
,3,"(2, 3, 7)","[(69, 250), (119, 217), (254, 72)]"
,3,"(3, 5, 7)","[(119, 217), (132, 182), (254, 72)]"
,3,"(3, 6, 7)","[(119, 217), (187, 76), (254, 72)]"
,3,"(5, 6, 7)","[(132, 182), (187, 76), (254, 72)]"
,4,"(0, 1, 2, 3)","[(141, 27), (2, 6), (69, 250), (119, 217)]"
,4,"(0, 1, 2, 4)","[(141, 27), (2, 6), (69, 250), (129, 167)]"
,4,"(0, 1, 2, 6)","[(141, 27), (2, 6), (69, 250), (187, 76)]"
,4,"(0, 1, 4, 6)","[(141, 27), (2, 6), (129, 167), (187, 76)]"
,4,"(0, 1, 6, 7)","[(141, 27), (2, 6), (187, 76), (254, 72)]"
,4,"(0, 4, 6, 7)","[(141, 27), (129, 167), (187, 76), (254, 72)]"
,4,"(0, 5, 6, 7)","[(141, 27), (132, 182), (187, 76), (254, 72)]"
