PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 166)",2,"(0, 1)","[(4, 166), (190, 212)]"
"(190, 212)",2,"(0, 4)","[(4, 166), (110, 169)]"
"(193, 185)",2,"(0, 6)","[(4, 166), (75, 146)]"
"(182, 175)",2,"(0, 7)","[(4, 166), (226, 43)]"
"(110, 169)",2,"(1, 2)","[(190, 212), (193, 185)]"
"(116, 167)",2,"(1, 7)","[(190, 212), (226, 43)]"
"(75, 146)",2,"(2, 7)","[(193, 185), (226, 43)]"
"(226, 43)",2,"(3, 7)","[(182, 175), (226, 43)]"
,2,"(6, 7)","[(75, 146), (226, 43)]"
,3,"(0, 1, 2)","[(4, 166), (190, 212), (193, 185)]"
,3,"(0, 1, 4)","[(4, 166), (190, 212), (110, 169)]"
,3,"(0, 4, 6)","[(4, 166), (110, 169), (75, 146)]"
,3,"(0, 6, 7)","[(4, 166), (75, 146), (226, 43)]"
,3,"(1, 2, 3)","[(190, 212), (193, 185), (182, 175)]"
,3,"(1, 2, 7)","[(190, 212), (193, 185), (226, 43)]"
,3,"(2, 3, 7)","[(193, 185), (182, 175), (226, 43)]"
,3,"(3, 6, 7)","[(182, 175), (75, 146), (226, 43)]"
,3,"(5, 6, 7)","[(116, 167), (75, 146), (226, 43)]"
,4,"(0, 1, 2, 3)","[(4, 166), (190, 212), (193, 185), (182, 175)]"
,4,"(0, 1, 2, 4)","[(4, 166), (190, 212), (193, 185), (110, 169)]"
,4,"(0, 1, 4, 5)","[(4, 166), (190, 212), (110, 169), (116, 167)]"
,4,"(0, 1, 4, 6)","[(4, 166), (190, 212), (110, 169), (75, 146)]"
,4,"(0, 4, 5, 6)","[(4, 166), (110, 169), (116, 167), (75, 146)]"
,4,"(0, 4, 6, 7)","[(4, 166), (110, 169), (75, 146), (226, 43)]"
,4,"(0, 5, 6, 7)","[(4, 166), (116, 167), (75, 146), (226, 43)]"
