PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(83, 34)",2,"(0, 1)","[(83, 34), (40, 98)]"
"(40, 98)",2,"(0, 6)","[(83, 34), (113, 58)]"
"(76, 223)",2,"(0, 7)","[(83, 34), (216, 33)]"
"(108, 113)",2,"(1, 2)","[(40, 98), (76, 223)]"
"(107, 100)",2,"(2, 3)","[(76, 223), (108, 113)]"
"(123, 72)",2,"(2, 7)","[(76, 223), (216, 33)]"
"(113, 58)",2,"(5, 7)","[(123, 72), (216, 33)]"
"(216, 33)",2,"(6, 7)","[(113, 58), (216, 33)]"
,3,"(0, 1, 2)","[(83, 34), (40, 98), (76, 223)]"
,3,"(0, 1, 6)","[(83, 34), (40, 98), (113, 58)]"
,3,"(0, 6, 7)","[(83, 34), (113, 58), (216, 33)]"
,3,"(1, 2, 3)","[(40, 98), (76, 223), (108, 113)]"
,3,"(2, 3, 4)","[(76, 223), (108, 113), (107, 100)]"
,3,"(2, 3, 7)","[(76, 223), (108, 113), (216, 33)]"
,3,"(2, 5, 7)","[(76, 223), (123, 72), (216, 33)]"
,3,"(3, 5, 7)","[(108, 113), (123, 72), (216, 33)]"
,3,"(5, 6, 7)","[(123, 72), (113, 58), (216, 33)]"
,4,"(0, 1, 2, 3)","[(83, 34), (40, 98), (76, 223), (108, 113)]"
,4,"(0, 1, 2, 4)","[(83, 34), (40, 98), (76, 223), (107, 100)]"
,4,"(0, 1, 2, 6)","[(83, 34), (40, 98), (76, 223), (113, 58)]"
,4,"(0, 1, 4, 6)","[(83, 34), (40, 98), (107, 100), (113, 58)]"
,4,"(0, 1, 5, 6)","[(83, 34), (40, 98), (123, 72), (113, 58)]"
,4,"(0, 1, 6, 7)","[(83, 34), (40, 98), (113, 58), (216, 33)]"
,4,"(0, 5, 6, 7)","[(83, 34), (123, 72), (113, 58), (216, 33)]"
