PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 220)",2,"(0, 1)","[(3, 220), (253, 255)]"
"(253, 255)",2,"(0, 4)","[(3, 220), (42, 203)]"
"(238, 238)",2,"(0, 5)","[(3, 220), (74, 137)]"
"(148, 226)",2,"(0, 7)","[(3, 220), (158, 1)]"
"(42, 203)",2,"(1, 2)","[(253, 255), (238, 238)]"
"(74, 137)",2,"(1, 7)","[(253, 255), (158, 1)]"
"(151, 30)",2,"(6, 7)","[(151, 30), (158, 1)]"
"(158, 1)",3,"(0, 1, 2)","[(3, 220), (253, 255), (238, 238)]"
,3,"(0, 1, 3)","[(3, 220), (253, 255), (148, 226)]"
,3,"(0, 1, 4)","[(3, 220), (253, 255), (42, 203)]"
,3,"(0, 3, 4)","[(3, 220), (148, 226), (42, 203)]"
,3,"(0, 4, 5)","[(3, 220), (42, 203), (74, 137)]"
,3,"(0, 5, 7)","[(3, 220), (74, 137), (158, 1)]"
,3,"(0, 6, 7)","[(3, 220), (151, 30), (158, 1)]"
,3,"(1, 2, 3)","[(253, 255), (238, 238), (148, 226)]"
,3,"(1, 2, 7)","[(253, 255), (238, 238), (158, 1)]"
,3,"(1, 6, 7)","[(253, 255), (151, 30), (158, 1)]"
,3,"(2, 6, 7)","[(238, 238), (151, 30), (158, 1)]"
,3,"(5, 6, 7)","[(74, 137), (151, 30), (158, 1)]"
,4,"(0, 1, 2, 3)","[(3, 220), (253, 255), (238, 238), (148, 226)]"
,4,"(0, 1, 3, 4)","[(3, 220), (253, 255), (148, 226), (42, 203)]"
,4,"(0, 3, 4, 5)","[(3, 220), (148, 226), (42, 203), (74, 137)]"
,4,"(0, 4, 5, 6)","[(3, 220), (42, 203), (74, 137), (151, 30)]"
,4,"(0, 4, 5, 7)","[(3, 220), (42, 203), (74, 137), (158, 1)]"
,4,"(0, 5, 6, 7)","[(3, 220), (74, 137), (151, 30), (158, 1)]"
