PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(193, 218)",2,"(0, 1)","[(193, 218), (241, 62)]"
"(241, 62)",2,"(0, 7)","[(193, 218), (120, 210)]"
"(7, 31)",2,"(1, 2)","[(241, 62), (7, 31)]"
"(89, 126)",2,"(2, 3)","[(7, 31), (89, 126)]"
"(123, 184)",2,"(2, 6)","[(7, 31), (76, 197)]"
"(85, 174)",2,"(5, 6)","[(85, 174), (76, 197)]"
"(76, 197)",2,"(6, 7)","[(76, 197), (120, 210)]"
"(120, 210)",3,"(0, 1, 2)","[(193, 218), (241, 62), (7, 31)]"
,3,"(0, 1, 3)","[(193, 218), (241, 62), (89, 126)]"
,3,"(0, 1, 4)","[(193, 218), (241, 62), (123, 184)]"
,3,"(0, 1, 7)","[(193, 218), (241, 62), (120, 210)]"
,3,"(0, 4, 7)","[(193, 218), (123, 184), (120, 210)]"
,3,"(0, 6, 7)","[(193, 218), (76, 197), (120, 210)]"
,3,"(1, 2, 3)","[(241, 62), (7, 31), (89, 126)]"
,3,"(2, 3, 5)","[(7, 31), (89, 126), (85, 174)]"
,3,"(2, 3, 6)","[(7, 31), (89, 126), (76, 197)]"
,3,"(2, 5, 6)","[(7, 31), (85, 174), (76, 197)]"
,3,"(5, 6, 7)","[(85, 174), (76, 197), (120, 210)]"
,4,"(0, 1, 2, 3)","[(193, 218), (241, 62), (7, 31), (89, 126)]"
,4,"(0, 1, 3, 4)","[(193, 218), (241, 62), (89, 126), (123, 184)]"
,4,"(0, 1, 4, 7)","[(193, 218), (241, 62), (123, 184), (120, 210)]"
,4,"(0, 4, 6, 7)","[(193, 218), (123, 184), (76, 197), (120, 210)]"
,4,"(0, 5, 6, 7)","[(193, 218), (85, 174), (76, 197), (120, 210)]"
