PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(61, 190)",2,"(0, 1)","[(61, 190), (121, 196)]"
"(121, 196)",2,"(0, 7)","[(61, 190), (21, 92)]"
"(234, 168)",2,"(1, 2)","[(121, 196), (234, 168)]"
"(198, 145)",2,"(2, 3)","[(234, 168), (198, 145)]"
"(104, 170)",2,"(2, 6)","[(234, 168), (107, 59)]"
"(109, 160)",2,"(3, 6)","[(198, 145), (107, 59)]"
"(107, 59)",2,"(6, 7)","[(107, 59), (21, 92)]"
"(21, 92)",3,"(0, 1, 2)","[(61, 190), (121, 196), (234, 168)]"
,3,"(0, 1, 4)","[(61, 190), (121, 196), (104, 170)]"
,3,"(0, 1, 7)","[(61, 190), (121, 196), (21, 92)]"
,3,"(0, 4, 7)","[(61, 190), (104, 170), (21, 92)]"
,3,"(0, 6, 7)","[(61, 190), (107, 59), (21, 92)]"
,3,"(1, 2, 3)","[(121, 196), (234, 168), (198, 145)]"
,3,"(2, 3, 6)","[(234, 168), (198, 145), (107, 59)]"
,3,"(3, 6, 7)","[(198, 145), (107, 59), (21, 92)]"
,3,"(5, 6, 7)","[(109, 160), (107, 59), (21, 92)]"
,4,"(0, 1, 2, 3)","[(61, 190), (121, 196), (234, 168), (198, 145)]"
,4,"(0, 1, 2, 4)","[(61, 190), (121, 196), (234, 168), (104, 170)]"
,4,"(0, 1, 4, 5)","[(61, 190), (121, 196), (104, 170), (109, 160)]"
,4,"(0, 1, 4, 7)","[(61, 190), (121, 196), (104, 170), (21, 92)]"
,4,"(0, 4, 5, 7)","[(61, 190), (104, 170), (109, 160), (21, 92)]"
,4,"(0, 4, 6, 7)","[(61, 190), (104, 170), (107, 59), (21, 92)]"
,4,"(0, 5, 6, 7)","[(61, 190), (109, 160), (107, 59), (21, 92)]"
