PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 132)",2,"(0, 1)","[(4, 132), (107, 203)]"
"(107, 203)",2,"(0, 7)","[(4, 132), (34, 37)]"
"(169, 218)",2,"(1, 2)","[(107, 203), (169, 218)]"
"(221, 208)",2,"(2, 3)","[(169, 218), (221, 208)]"
"(190, 186)",2,"(3, 4)","[(221, 208), (190, 186)]"
"(165, 174)",2,"(3, 7)","[(221, 208), (34, 37)]"
"(91, 149)",2,"(4, 7)","[(190, 186), (34, 37)]"
"(34, 37)",2,"(5, 7)","[(165, 174), (34, 37)]"
,2,"(6, 7)","[(91, 149), (34, 37)]"
,3,"(0, 1, 2)","[(4, 132), (107, 203), (169, 218)]"
,3,"(0, 1, 6)","[(4, 132), (107, 203), (91, 149)]"
,3,"(0, 1, 7)","[(4, 132), (107, 203), (34, 37)]"
,3,"(0, 6, 7)","[(4, 132), (91, 149), (34, 37)]"
,3,"(1, 2, 3)","[(107, 203), (169, 218), (221, 208)]"
,3,"(2, 3, 4)","[(169, 218), (221, 208), (190, 186)]"
,3,"(3, 4, 5)","[(221, 208), (190, 186), (165, 174)]"
,3,"(3, 4, 7)","[(221, 208), (190, 186), (34, 37)]"
,3,"(4, 5, 7)","[(190, 186), (165, 174), (34, 37)]"
,3,"(5, 6, 7)","[(165, 174), (91, 149), (34, 37)]"
,4,"(0, 1, 2, 3)","[(4, 132), (107, 203), (169, 218), (221, 208)]"
,4,"(0, 1, 2, 6)","[(4, 132), (107, 203), (169, 218), (91, 149)]"
,4,"(0, 1, 6, 7)","[(4, 132), (107, 203), (91, 149), (34, 37)]"
,4,"(0, 5, 6, 7)","[(4, 132), (165, 174), (91, 149), (34, 37)]"
