PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 175)",2,"(0, 1)","[(28, 175), (228, 248)]"
"(228, 248)",2,"(0, 4)","[(28, 175), (109, 186)]"
"(205, 224)",2,"(0, 6)","[(28, 175), (91, 165)]"
"(181, 205)",2,"(0, 7)","[(28, 175), (135, 7)]"
"(109, 186)",2,"(1, 2)","[(228, 248), (205, 224)]"
"(143, 183)",2,"(1, 7)","[(228, 248), (135, 7)]"
"(91, 165)",2,"(2, 7)","[(205, 224), (135, 7)]"
"(135, 7)",2,"(3, 7)","[(181, 205), (135, 7)]"
,2,"(5, 7)","[(143, 183), (135, 7)]"
,2,"(6, 7)","[(91, 165), (135, 7)]"
,3,"(0, 1, 2)","[(28, 175), (228, 248), (205, 224)]"
,3,"(0, 1, 4)","[(28, 175), (228, 248), (109, 186)]"
,3,"(0, 4, 6)","[(28, 175), (109, 186), (91, 165)]"
,3,"(0, 6, 7)","[(28, 175), (91, 165), (135, 7)]"
,3,"(1, 2, 3)","[(228, 248), (205, 224), (181, 205)]"
,3,"(1, 2, 7)","[(228, 248), (205, 224), (135, 7)]"
,3,"(2, 3, 7)","[(205, 224), (181, 205), (135, 7)]"
,3,"(3, 5, 7)","[(181, 205), (143, 183), (135, 7)]"
,3,"(5, 6, 7)","[(143, 183), (91, 165), (135, 7)]"
,4,"(0, 1, 2, 3)","[(28, 175), (228, 248), (205, 224), (181, 205)]"
,4,"(0, 1, 2, 4)","[(28, 175), (228, 248), (205, 224), (109, 186)]"
,4,"(0, 1, 4, 6)","[(28, 175), (228, 248), (109, 186), (91, 165)]"
,4,"(0, 4, 5, 6)","[(28, 175), (109, 186), (143, 183), (91, 165)]"
,4,"(0, 4, 6, 7)","[(28, 175), (109, 186), (91, 165), (135, 7)]"
,4,"(0, 5, 6, 7)","[(28, 175), (143, 183), (91, 165), (135, 7)]"
