PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(21, 7)",2,"(0, 1)","[(21, 7), (105, 249)]"
"(105, 249)",2,"(0, 4)","[(21, 7), (118, 124)]"
"(125, 185)",2,"(0, 6)","[(21, 7), (133, 31)]"
"(119, 157)",2,"(0, 7)","[(21, 7), (234, 34)]"
"(118, 124)",2,"(1, 2)","[(105, 249), (125, 185)]"
"(134, 90)",2,"(1, 7)","[(105, 249), (234, 34)]"
"(133, 31)",2,"(2, 7)","[(125, 185), (234, 34)]"
"(234, 34)",2,"(5, 7)","[(134, 90), (234, 34)]"
,2,"(6, 7)","[(133, 31), (234, 34)]"
,3,"(0, 1, 2)","[(21, 7), (105, 249), (125, 185)]"
,3,"(0, 1, 3)","[(21, 7), (105, 249), (119, 157)]"
,3,"(0, 1, 4)","[(21, 7), (105, 249), (118, 124)]"
,3,"(0, 4, 6)","[(21, 7), (118, 124), (133, 31)]"
,3,"(0, 5, 6)","[(21, 7), (134, 90), (133, 31)]"
,3,"(0, 6, 7)","[(21, 7), (133, 31), (234, 34)]"
,3,"(1, 2, 3)","[(105, 249), (125, 185), (119, 157)]"
,3,"(1, 2, 7)","[(105, 249), (125, 185), (234, 34)]"
,3,"(2, 5, 7)","[(125, 185), (134, 90), (234, 34)]"
,3,"(5, 6, 7)","[(134, 90), (133, 31), (234, 34)]"
,4,"(0, 1, 2, 3)","[(21, 7), (105, 249), (125, 185), (119, 157)]"
,4,"(0, 1, 3, 4)","[(21, 7), (105, 249), (119, 157), (118, 124)]"
,4,"(0, 1, 4, 6)","[(21, 7), (105, 249), (118, 124), (133, 31)]"
,4,"(0, 3, 4, 6)","[(21, 7), (119, 157), (118, 124), (133, 31)]"
,4,"(0, 4, 5, 6)","[(21, 7), (118, 124), (134, 90), (133, 31)]"
,4,"(0, 5, 6, 7)","[(21, 7), (134, 90), (133, 31), (234, 34)]"
