PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(250, 6)",2,"(0, 1)","[(250, 6), (5, 3)]"
"(5, 3)",2,"(0, 6)","[(250, 6), (180, 109)]"
"(42, 95)",2,"(0, 7)","[(250, 6), (94, 252)]"
"(84, 91)",2,"(1, 2)","[(5, 3), (42, 95)]"
"(106, 93)",2,"(1, 7)","[(5, 3), (94, 252)]"
"(131, 82)",2,"(2, 7)","[(42, 95), (94, 252)]"
"(180, 109)",2,"(6, 7)","[(180, 109), (94, 252)]"
"(94, 252)",3,"(0, 1, 2)","[(250, 6), (5, 3), (42, 95)]"
,3,"(0, 1, 5)","[(250, 6), (5, 3), (131, 82)]"
,3,"(0, 1, 6)","[(250, 6), (5, 3), (180, 109)]"
,3,"(0, 5, 6)","[(250, 6), (131, 82), (180, 109)]"
,3,"(0, 6, 7)","[(250, 6), (180, 109), (94, 252)]"
,3,"(1, 2, 3)","[(5, 3), (42, 95), (84, 91)]"
,3,"(1, 2, 7)","[(5, 3), (42, 95), (94, 252)]"
,3,"(2, 3, 7)","[(42, 95), (84, 91), (94, 252)]"
,3,"(2, 6, 7)","[(42, 95), (180, 109), (94, 252)]"
,3,"(4, 6, 7)","[(106, 93), (180, 109), (94, 252)]"
,3,"(5, 6, 7)","[(131, 82), (180, 109), (94, 252)]"
,4,"(0, 1, 2, 3)","[(250, 6), (5, 3), (42, 95), (84, 91)]"
,4,"(0, 1, 2, 5)","[(250, 6), (5, 3), (42, 95), (131, 82)]"
,4,"(0, 1, 3, 5)","[(250, 6), (5, 3), (84, 91), (131, 82)]"
,4,"(0, 1, 4, 5)","[(250, 6), (5, 3), (106, 93), (131, 82)]"
,4,"(0, 1, 5, 6)","[(250, 6), (5, 3), (131, 82), (180, 109)]"
,4,"(0, 4, 5, 6)","[(250, 6), (106, 93), (131, 82), (180, 109)]"
,4,"(0, 5, 6, 7)","[(250, 6), (131, 82), (180, 109), (94, 252)]"
