PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(96, 207)",2,"(0, 1)","[(96, 207), (251, 152)]"
"(251, 152)",2,"(0, 4)","[(96, 207), (118, 190)]"
"(219, 154)",2,"(0, 7)","[(96, 207), (4, 54)]"
"(157, 168)",2,"(1, 2)","[(251, 152), (219, 154)]"
"(118, 190)",2,"(1, 7)","[(251, 152), (4, 54)]"
"(124, 181)",2,"(6, 7)","[(84, 107), (4, 54)]"
"(84, 107)",3,"(0, 1, 2)","[(96, 207), (251, 152), (219, 154)]"
"(4, 54)",3,"(0, 1, 4)","[(96, 207), (251, 152), (118, 190)]"
,3,"(0, 4, 5)","[(96, 207), (118, 190), (124, 181)]"
,3,"(0, 4, 7)","[(96, 207), (118, 190), (4, 54)]"
,3,"(0, 6, 7)","[(96, 207), (84, 107), (4, 54)]"
,3,"(1, 2, 3)","[(251, 152), (219, 154), (157, 168)]"
,3,"(1, 2, 6)","[(251, 152), (219, 154), (84, 107)]"
,3,"(1, 2, 7)","[(251, 152), (219, 154), (4, 54)]"
,3,"(1, 6, 7)","[(251, 152), (84, 107), (4, 54)]"
,3,"(2, 6, 7)","[(219, 154), (84, 107), (4, 54)]"
,3,"(3, 6, 7)","[(157, 168), (84, 107), (4, 54)]"
,3,"(5, 6, 7)","[(124, 181), (84, 107), (4, 54)]"
,4,"(0, 1, 2, 3)","[(96, 207), (251, 152), (219, 154), (157, 168)]"
,4,"(0, 1, 2, 4)","[(96, 207), (251, 152), (219, 154), (118, 190)]"
,4,"(0, 1, 4, 5)","[(96, 207), (251, 152), (118, 190), (124, 181)]"
,4,"(0, 3, 4, 5)","[(96, 207), (157, 168), (118, 190), (124, 181)]"
,4,"(0, 4, 5, 7)","[(96, 207), (118, 190), (124, 181), (4, 54)]"
,4,"(0, 4, 6, 7)","[(96, 207), (118, 190), (84, 107), (4, 54)]"
,4,"(0, 5, 6, 7)","[(96, 207), (124, 181), (84, 107), (4, 54)]"
