PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(9, 20)",2,"(0, 1)","[(9, 20), (21, 49)]"
"(21, 49)",2,"(0, 7)","[(9, 20), (246, 6)]"
"(235, 249)",2,"(1, 2)","[(21, 49), (235, 249)]"
"(225, 221)",2,"(2, 3)","[(235, 249), (225, 221)]"
"(182, 164)",2,"(2, 7)","[(235, 249), (246, 6)]"
"(144, 123)",2,"(3, 7)","[(225, 221), (246, 6)]"
"(149, 99)",2,"(6, 7)","[(149, 99), (246, 6)]"
"(246, 6)",3,"(0, 1, 2)","[(9, 20), (21, 49), (235, 249)]"
,3,"(0, 1, 5)","[(9, 20), (21, 49), (144, 123)]"
,3,"(0, 1, 6)","[(9, 20), (21, 49), (149, 99)]"
,3,"(0, 1, 7)","[(9, 20), (21, 49), (246, 6)]"
,3,"(0, 6, 7)","[(9, 20), (149, 99), (246, 6)]"
,3,"(1, 2, 3)","[(21, 49), (235, 249), (225, 221)]"
,3,"(2, 3, 4)","[(235, 249), (225, 221), (182, 164)]"
,3,"(2, 3, 7)","[(235, 249), (225, 221), (246, 6)]"
,3,"(3, 6, 7)","[(225, 221), (149, 99), (246, 6)]"
,3,"(4, 6, 7)","[(182, 164), (149, 99), (246, 6)]"
,3,"(5, 6, 7)","[(144, 123), (149, 99), (246, 6)]"
,4,"(0, 1, 2, 3)","[(9, 20), (21, 49), (235, 249), (225, 221)]"
,4,"(0, 1, 2, 5)","[(9, 20), (21, 49), (235, 249), (144, 123)]"
,4,"(0, 1, 4, 5)","[(9, 20), (21, 49), (182, 164), (144, 123)]"
,4,"(0, 1, 5, 6)","[(9, 20), (21, 49), (144, 123), (149, 99)]"
,4,"(0, 1, 6, 7)","[(9, 20), (21, 49), (149, 99), (246, 6)]"
,4,"(0, 5, 6, 7)","[(9, 20), (144, 123), (149, 99), (246, 6)]"
