PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(110, 21)",2,"(0, 1)","[(110, 21), (57, 121)]"
"(57, 121)",2,"(0, 6)","[(110, 21), (161, 150)]"
"(93, 234)",2,"(0, 7)","[(110, 21), (203, 200)]"
"(112, 161)",2,"(1, 2)","[(57, 121), (93, 234)]"
"(127, 183)",2,"(2, 4)","[(93, 234), (127, 183)]"
"(136, 153)",2,"(2, 7)","[(93, 234), (203, 200)]"
"(161, 150)",2,"(6, 7)","[(161, 150), (203, 200)]"
"(203, 200)",3,"(0, 1, 2)","[(110, 21), (57, 121), (93, 234)]"
,3,"(0, 1, 3)","[(110, 21), (57, 121), (112, 161)]"
,3,"(0, 1, 5)","[(110, 21), (57, 121), (136, 153)]"
,3,"(0, 1, 6)","[(110, 21), (57, 121), (161, 150)]"
,3,"(0, 5, 6)","[(110, 21), (136, 153), (161, 150)]"
,3,"(0, 6, 7)","[(110, 21), (161, 150), (203, 200)]"
,3,"(1, 2, 3)","[(57, 121), (93, 234), (112, 161)]"
,3,"(1, 2, 4)","[(57, 121), (93, 234), (127, 183)]"
,3,"(2, 3, 4)","[(93, 234), (112, 161), (127, 183)]"
,3,"(2, 4, 7)","[(93, 234), (127, 183), (203, 200)]"
,3,"(2, 6, 7)","[(93, 234), (161, 150), (203, 200)]"
,3,"(4, 6, 7)","[(127, 183), (161, 150), (203, 200)]"
,3,"(5, 6, 7)","[(136, 153), (161, 150), (203, 200)]"
,4,"(0, 1, 2, 3)","[(110, 21), (57, 121), (93, 234), (112, 161)]"
,4,"(0, 1, 3, 5)","[(110, 21), (57, 121), (112, 161), (136, 153)]"
,4,"(0, 1, 5, 6)","[(110, 21), (57, 121), (136, 153), (161, 150)]"
,4,"(0, 5, 6, 7)","[(110, 21), (136, 153), (161, 150), (203, 200)]"
