PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(48, 105)",2,"(0, 1)","[(48, 105), (140, 165)]"
"(140, 165)",2,"(0, 3)","[(48, 105), (118, 136)]"
"(142, 154)",2,"(0, 5)","[(48, 105), (105, 112)]"
"(118, 136)",2,"(0, 7)","[(48, 105), (201, 91)]"
"(138, 121)",2,"(1, 2)","[(140, 165), (142, 154)]"
"(105, 112)",2,"(1, 7)","[(140, 165), (201, 91)]"
"(134, 111)",2,"(2, 7)","[(142, 154), (201, 91)]"
"(201, 91)",2,"(4, 7)","[(138, 121), (201, 91)]"
,2,"(6, 7)","[(134, 111), (201, 91)]"
,3,"(0, 1, 2)","[(48, 105), (140, 165), (142, 154)]"
,3,"(0, 1, 3)","[(48, 105), (140, 165), (118, 136)]"
,3,"(0, 3, 5)","[(48, 105), (118, 136), (105, 112)]"
,3,"(0, 5, 6)","[(48, 105), (105, 112), (134, 111)]"
,3,"(0, 5, 7)","[(48, 105), (105, 112), (201, 91)]"
,3,"(0, 6, 7)","[(48, 105), (134, 111), (201, 91)]"
,3,"(1, 2, 3)","[(140, 165), (142, 154), (118, 136)]"
,3,"(1, 2, 7)","[(140, 165), (142, 154), (201, 91)]"
,3,"(2, 4, 7)","[(142, 154), (138, 121), (201, 91)]"
,3,"(4, 6, 7)","[(138, 121), (134, 111), (201, 91)]"
,3,"(5, 6, 7)","[(105, 112), (134, 111), (201, 91)]"
,4,"(0, 1, 2, 3)","[(48, 105), (140, 165), (142, 154), (118, 136)]"
,4,"(0, 1, 3, 5)","[(48, 105), (140, 165), (118, 136), (105, 112)]"
,4,"(0, 3, 5, 6)","[(48, 105), (118, 136), (105, 112), (134, 111)]"
,4,"(0, 4, 5, 6)","[(48, 105), (138, 121), (105, 112), (134, 111)]"
,4,"(0, 5, 6, 7)","[(48, 105), (105, 112), (134, 111), (201, 91)]"
