PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(187, 199)",2,"(0, 1)","[(187, 199), (183, 160)]"
"(183, 160)",2,"(0, 6)","[(187, 199), (122, 179)]"
"(84, 57)",2,"(0, 7)","[(187, 199), (69, 175)]"
"(132, 143)",2,"(1, 2)","[(183, 160), (84, 57)]"
"(125, 153)",2,"(2, 3)","[(84, 57), (132, 143)]"
"(89, 158)",2,"(2, 5)","[(84, 57), (89, 158)]"
"(122, 179)",2,"(2, 7)","[(84, 57), (69, 175)]"
"(69, 175)",2,"(5, 7)","[(89, 158), (69, 175)]"
,2,"(6, 7)","[(122, 179), (69, 175)]"
,3,"(0, 1, 2)","[(187, 199), (183, 160), (84, 57)]"
,3,"(0, 1, 3)","[(187, 199), (183, 160), (132, 143)]"
,3,"(0, 1, 6)","[(187, 199), (183, 160), (122, 179)]"
,3,"(0, 6, 7)","[(187, 199), (122, 179), (69, 175)]"
,3,"(1, 2, 3)","[(183, 160), (84, 57), (132, 143)]"
,3,"(2, 3, 4)","[(84, 57), (132, 143), (125, 153)]"
,3,"(2, 3, 5)","[(84, 57), (132, 143), (89, 158)]"
,3,"(2, 5, 7)","[(84, 57), (89, 158), (69, 175)]"
,3,"(5, 6, 7)","[(89, 158), (122, 179), (69, 175)]"
,4,"(0, 1, 2, 3)","[(187, 199), (183, 160), (84, 57), (132, 143)]"
,4,"(0, 1, 3, 4)","[(187, 199), (183, 160), (132, 143), (125, 153)]"
,4,"(0, 1, 3, 6)","[(187, 199), (183, 160), (132, 143), (122, 179)]"
,4,"(0, 1, 4, 6)","[(187, 199), (183, 160), (125, 153), (122, 179)]"
,4,"(0, 1, 6, 7)","[(187, 199), (183, 160), (122, 179), (69, 175)]"
,4,"(0, 5, 6, 7)","[(187, 199), (89, 158), (122, 179), (69, 175)]"
